,urn,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,decade
2275,URN:NBN:no-nb_digibok_2011022803044,Fenalår : historien om en norsk delikatesse og spesialitet = Fenalaar : the story of a Norwegian delicacy and speciality = Fenalår (Jamón curado) : la historia sobre una delicatese y especialidad = La Fenalår : L'histoire d'une spécialité gastronomique norvegienne = La Fenalår : La storia de una specialità e delicatezza norvegese = Ovečij okorok : istorija odnogo norvežskovo delikatessa,"Christie , Helge",oai:nb.bibsys.no:990717845604702202,681f6a0d5993b9a4e22a4c4ca7cc32f8,,,20070101,2007,Kolofon,nob,Sauer / Kjøtt / Mattradisjoner / Historisk framstilling / fenalår / tradisjonsmat / norge / kokebøker / oppskrifter / spekemat / sau / lam / mathistorie / historie / mattradisjon / spekasmale / skjerpe,641.4924 / 641.4,,Faglitteratur,digibok,2000
2276,URN:NBN:no-nb_digibok_2016020807568,Sommerlys,"Hensley , Nina Dreyer / Hensley , Jim / Løwe , Paul / Hovig , Ingrid Espelid",oai:nb.bibsys.no:990216818054702202,42043a3d0652e427ddb2c4124e402791,8205276374 / 8202224098,Oslo,20020101,2002,Gyldendal fakta,nob,matlaging / kokebøker / sommermat,641.56,,Faglitteratur,digibok,2000
2277,URN:NBN:no-nb_digibok_2016020907718,Den Smårutete kokeboken,"Hovig , Ingrid Espelid",oai:nb.bibsys.no:998721721124702202,5e1f04b0c949d85cd573303c31933bfb,8205173605 / 8259800365,[Oslo],19870101,1987,Gyldendal,nob / swe,kokebøker,641.5,,Faglitteratur,digibok,1980
2278,URN:NBN:no-nb_digibok_2012070608249,Hårdaskost og hærdasmat : gamle matretter fra Hedmark,"Gjestvang , Kari / Mikkelsen , Oddmund",oai:nb.bibsys.no:998221469834702202,74c02e5c28b78766cc72605743f237af,,,19800101,1980,Hedmark bondekvinnelag,mul / nob / nno,matlaging / østlandet / kokebøker / hedmark / norsk / mat / oppskrifter,641.59 / 641.5,,Faglitteratur,digibok,1980
2279,URN:NBN:no-nb_digibok_2011080408016,Dr. Phils kokebok : finn din idealvekt og behold den med 7 nøkler til et varig vekttap,"McGraw , Phillip C. / Rangnes , Brita Strand",oai:nb.bibsys.no:990510142704702202,1df48af801d23f881307f65994c9bff2,8291614237,Oslo,20050101,2005,Arneberg forl.,nob / eng,slanking / vekt / kosthold / livsstil / kokebøker,641.5635,,Faglitteratur,digibok,2000
2280,URN:NBN:no-nb_digibok_2013091838002,Fogtdals matleksikon : all verdens oppskrifter fra A til Å. 13 : Rhod-Sand,,oai:nb.bibsys.no:998520304524702202,7de79e2f2ea41f97ee1673dabc7472ae,8290388047 / 8290388195,,19840101,1984,Fogtdals bibliotek,nob,Mattradisjoner,641.5,,Faglitteratur,digibok,1980
2281,URN:NBN:no-nb_digibok_2012062208123,Mindre fett i kosten,"Øgrim , Marit Eggen",oai:nb.bibsys.no:999713739494702202,c9eaf1a2c478905fb0fca989f54b1bd2,,Oslo,19710101,1971,Landsforeningen for kosthold og helse,nob,ernæring,641.1,,Faglitteratur,digibok,1970
2282,URN:NBN:no-nb_digibok_2014062306002,Spis smart : en kokebok for unge idrettsutøvere,"Lybekk , Else-Marthe Sørlie / Førde , Eirik / Bovim , Ingvill Måkestad",oai:nb.bibsys.no:991005884254702202,81fb38d915525180c4337faa646f0eaf,,Oslo,20100101,2010,Akilles,nob,kokebok / oppskrifter / måltider / kosthold / idrettsutøvere / sundt,641.563,,Faglitteratur,digibok,2010
2283,URN:NBN:no-nb_digibok_2018040948071,Eltefritt brød og himmelske kaker,"Johnsen , Ina-Janine",oai:nb.bibsys.no:991237340024702202,84cfb2ece0fd44f9677785692ae3f24a,,Oslo,20130101,2013,Versal forl.,nob,brød / kaker / baking / bakst / eltefritt / kokebøker / oppskrifter,641.815 / 641.815 / 641.5,,Faglitteratur,digibok,2010
2284,URN:NBN:no-nb_digibok_2016022648013,"Salater : fingermat, hovedrett, dessert","Gordon , Peter / Tømt , Wenche",oai:nb.bibsys.no:990608427764702202,f65bfe1a903cb82c46475e22354b3bb8,8204120400,[Oslo],20060101,2006,Damm,nob / eng,kokebøker,641.83,,Faglitteratur,digibok,2000
2285,URN:NBN:no-nb_digibok_2011062706139,Røking som hobby : fra spon til speking,"Johnsen , Henry",oai:nb.bibsys.no:990314063004702202,edc59a1a6b6c64d7013e240841732be1,8252927351,Oslo,20030101,2003,Landbruksforl.,nob,røking / kjøtt / matlaging / kokebøker / røyking / røykjing / kaldrøyking / varmrøyking / salting / speking / matvarer,641.4,,Faglitteratur,digibok,2000
2286,URN:NBN:no-nb_digibok_2014110607556,Kokebok for fryseglade gastronomer,"Lambert , Heather / Bronebakk , Kristin Bølgen",oai:nb.bibsys.no:998320919954702202,de753d2e63db70195677515ca3870650,8209101277,[Oslo],19830101,1983,Dreyer,nob / eng,,641.5,,Faglitteratur,digibok,1980
2287,URN:NBN:no-nb_digibok_2015042348028,Lette sommerretter,"Eriksson , Gunnel / Hovberg , Eva",oai:nb.bibsys.no:998820694624702202,37da04a424765171d1398a376bf3b565,8259004208,[Oslo],19880101,1988,Hjemmets bokforlag,nob / swe,kokebøker,641.56,,Faglitteratur,digibok,1980
2288,URN:NBN:no-nb_digibok_2014071107076,Sicilia : en kulinarisk reise,"Mattenberger , Matthias / Valgermo , Finn / Di Bennardo , Giovanni",oai:nb.bibsys.no:990808771844702202,5c4de14278ddb9feded41ff3091e602b,,,20080101,2008,Fortellerforl.,nob / ita,,641.5 / 641.5945,,Faglitteratur,digibok,2000
2289,URN:NBN:no-nb_digibok_2016102748002,Svarte haner & ville griser : en mat- og vinreise i Chianti,"Hagerup , Klaus / Børresen , Bibbi / Karlsen , Tom / Skavlan , Fredrik",oai:nb.bibsys.no:990519394444702202,0e97d23b777e79d93cd9754e8cccb934,8203231128,,20050101,2005,Aschehoug,nob,kokebøker / italia / reiser,641.220945,,Faglitteratur,digibok,2000
2290,URN:NBN:no-nb_digibok_2016022448085,Fisk : fra fangst til fest,"Hagen , Helge",oai:nb.bibsys.no:990614326014702202,fd7c182eddb59060b84cd2471d4ecee0,8276434266 / 8252931030,Oslo,20060101,2006,Tun,nob,Fishes / Fishing / Fish processing / Fish products / fisk / matlaging / kokebøker / Fiskeoppskrifter,641.39,,Faglitteratur,digibok,2000
2291,URN:NBN:no-nb_digibok_2014021748067,Restekjærlighet : den store restematkokeboka,"Døscher , Sara / Wad , Bjørn / Harboe , Ingrid Samuelsen / Døscher , Klaus",oai:nb.bibsys.no:991214175494702202,f0a6b048d97399c84745348695ae5dcc,,Lysaker,20120101,2012,Dinamo forl.,nob,kokebøker / restmat / matlaging / rester,641.55,,Faglitteratur,digibok,2010
